PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
17974--SL-16 R/B,25406--COSMOS 2360,0.00972300925926,2018-04-09 00:14:00.068000,4.36297835368,-3.53596633061,1.66671217271,1.93767715493,11.2783653274,0.0117473488793,8.56134299765,-7.34198832305,59.9742977041,-50.4482280013,855.82521344,2018-04-08 22:20:34,2018-04-08 10:19:24,850,850,2018-04-09 00:00:00,
22591--SL-8 R/B,5846--COSMOS 475,0.018200787037,2018-04-09 00:26:12.548000,3.82852688628,-3.603120118,-0.683966052907,-1.09878750116,12.5221270455,-0.00658578612101,10.6416594762,-6.59990196634,-67.2800518242,172.903706233,981.82617307,2018-04-08 20:25:07,2018-04-08 23:21:02,975,975,2018-04-09 00:00:00,
23466--SL-8 R/B,25592--SL-8 R/B,0.0212229282407,2018-04-09 00:30:33.661000,3.44288150737,1.74618455015,-0.664925940554,-2.89173755452,14.2880276739,0.0280918998774,13.9285852139,-3.18456584096,-56.5662577885,32.1202336721,1026.52736601,2018-04-08 20:00:34,2018-04-08 22:03:31,975,975,2018-04-09 00:00:00,
12508--SL-8 R/B,16728--SL-8 R/B,0.0576717824074,2018-04-09 01:23:02.842000,3.18588610855,3.18275232451,0.0360418409487,-0.136597668897,14.5409963154,-0.0541421003691,14.3205606708,2.52174236371,45.1361652889,73.1139445019,966.797003702,2018-04-08 21:40:30,2018-04-08 23:17:09,975,975,2018-04-09 00:00:00,
8873--COSMOS 823,27534--NADEZHDA 7,0.065410625,2018-04-09 01:34:11.478000,1.11562055833,0.473505804136,0.228285205823,-0.984015928948,14.3126167781,-0.0316392835085,13.9450447865,3.22268892304,57.1463917896,-31.2518288393,1011.65242321,2018-04-08 08:07:19,2018-04-08 21:41:32,975,975,2018-04-09 00:00:00,
23466--SL-8 R/B,25592--SL-8 R/B,0.0940303472222,2018-04-09 02:15:24.222000,2.00296147518,1.83906813191,-0.18082508259,-0.772648281389,14.2879692679,0.0275700420265,13.9285217834,-3.18458578521,-56.6031176213,5.79908339289,1026.60987616,2018-04-08 20:00:34,2018-04-08 22:03:31,975,975,2018-04-09 00:00:00,
11574--SL-8 R/B,14241--SL-8 R/B,0.1088434375,2018-04-09 02:36:44.073000,4.91642160477,3.33331541126,-3.50222485422,-0.891420683724,3.6990855158,-0.00871344934231,0.904676866687,-3.58674190539,73.625899026,-98.7207172243,776.388715726,2018-04-08 22:50:32,2018-04-08 07:49:29,775,775,2018-04-09 00:00:00,
12508--SL-8 R/B,16728--SL-8 R/B,0.130359421296,2018-04-09 03:07:43.054000,3.68007837075,3.05707321938,-0.344070388226,2.0196276177,14.5409947372,-0.0538067861034,14.3205642529,2.52172009853,45.0874814695,46.8087726059,966.724244245,2018-04-08 21:40:30,2018-04-08 23:17:09,975,975,2018-04-09 00:00:00,
5847--SL-8 R/B,7005--COSMOS 626,0.139857037037,2018-04-09 03:21:23.648000,4.99295347952,-4.97637975384,-0.249154759258,0.321171138569,11.5842739252,0.00420632536198,9.12327543011,7.13871347706,55.6151282246,60.8855452159,977.392876693,2018-04-08 16:52:57,2018-04-08 18:08:05,975,975,2018-04-09 00:00:00,
21090--SL-8 R/B,11667--COSMOS 1150,0.144517546296,2018-04-09 03:28:06.316000,1.64919064951,-1.64779307127,-0.0172343987516,-0.0656564406145,14.2192540763,0.00533743000453,13.7310550621,-3.69395247394,-61.8805547112,-37.8004417716,990.655717785,2018-04-08 21:03:27,2018-04-08 21:30:11,975,975,2018-04-09 00:00:00,
