PrimarySatellite,SecondarySatellite,TCA_EpDay,TCA_UTCG,Range,RangeX,RangeY,RangeZ,Velocity,VelocityX,VelocityY,VelocityZ,Latitude,Longitude,Altitude,PrimaryAge,SecondaryAge,PrimaryCluster,SecondaryCluster,DateGenerated
26819--SL-8 R/B,12087--COSMOS 1225,0.00170457175926,2018-03-22 00:02:27.275000,2.61839764307,-2.61133351015,-0.124891973886,0.146101029591,10.8607019635,0.028917658227,7.99345613864,7.35246012355,79.5858478301,139.813266383,976.109661733,2018-03-21 22:25:34,2018-03-21 18:51:21,975,975,2018-03-23 00:00:00,
19324--COSMOS 1959,31699--SL-24 R/B,0.0119215393519,2018-03-22 00:17:10.021000,2.87656050414,2.87136660722,0.0101657514434,-0.172484197447,14.5664984053,-0.059165562285,14.5660295974,-0.1007819247,53.7958646759,19.9554185334,1009.71110008,2018-03-21 21:07:14,2018-03-21 20:40:09,975,LEO,2018-03-23 00:00:00,
32053--SL-8 R/B,23189--COSMOS 2285,0.0240156828704,2018-03-22 00:34:34.955000,3.27887464225,3.25527153008,0.125169936895,0.372234700112,13.9192271159,0.0090889628414,13.1692651091,-4.50724498809,51.8755341767,-121.253856079,999.18783473,2018-03-22 00:30:21,2018-03-21 22:49:34,975,975,2018-03-23 00:00:00,
18161--SL-8 R/B,23463--TSIKADA,0.0398654861111,2018-03-22 00:57:24.378000,1.16950980636,-0.694303488848,-0.306412364889,0.889835555137,13.8853138686,0.0206601958212,13.1213931539,4.54208719497,67.9772120138,49.0621062631,1008.31685809,2018-03-21 21:40:11,2018-03-21 22:57:19,975,975,2018-03-23 00:00:00,
21667--SL-8 R/B,10744--COSMOS 996,0.0532813541667,2018-03-22 01:16:43.509000,3.82852061891,1.92832540087,-3.27628134031,-0.452892765369,2.07429907539,0.0154495211781,0.292940982864,-2.05345161789,82.8857286987,60.986892684,998.698371982,2018-03-21 18:24:39,2018-03-21 20:12:06,975,975,2018-03-23 00:00:00,
12297--COSMOS 1244,20577--COSMOS 2074,0.062862025463,2018-03-22 01:30:31.279000,4.02475844524,3.65061249987,-1.66454945419,-0.317779849708,2.78526644765,0.000777353974387,0.523864817859,-2.73555738977,82.8573597537,50.9913291241,1012.12515122,2018-03-21 16:53:02,2018-03-21 20:30:54,975,975,2018-03-23 00:00:00,
24277--ADEOS,8923--COSMOS 836,0.0774766782407,2018-03-22 01:51:33.985000,0.737674979678,0.174066382838,0.67079230405,0.252790337702,5.24634974775,-0.00619933927202,1.85157141662,-4.90875040444,52.538163264,20.9213765931,801.898368634,2018-03-21 21:54:32,2018-03-21 10:12:08,775N,775,2018-03-23 00:00:00,
11320--COSMOS 1091,16917--COSMOS 1771,0.0776350231481,2018-03-22 01:51:47.666000,4.31506307886,-4.3057294659,-0.282370744295,0.0270167317364,2.32120153833,-0.0108233147483,0.384296075928,2.28914306312,-8.81264977605,-1.08790686308,984.02670492,2018-03-21 21:12:55,2018-03-21 17:13:47,975,975,2018-03-23 00:00:00,
23093--SL-8 R/B,23179--NADEZHDA 4,0.0912322916667,2018-03-22 02:11:22.470000,3.8005723171,-3.79361479512,0.0424257959621,-0.225913203673,14.5213649557,0.0150877257322,14.3149083131,2.43992059804,43.1939387669,62.0364404006,978.60333245,2018-03-21 22:29:37,2018-03-21 15:44:09,975,975,2018-03-23 00:00:00,
10961--COSMOS 1023,19256--COSMOS 1954,0.151549178241,2018-03-22 03:38:13.849000,3.64098814404,0.581191861644,-3.17889341473,-1.67739301979,6.95529979024,-0.0148620479907,3.24396638459,-6.15245125029,-71.9915200105,-147.524740913,805.752906797,2018-03-21 19:44:20,2018-03-21 16:17:46,775,775,2018-03-23 00:00:00,
11735--COSMOS 1168,22207--COSMOS 2218,0.187391296296,2018-03-22 04:29:50.608000,4.81798107422,-4.66322005048,-0.45820921569,1.12132274882,13.7221640645,-0.0372097953512,12.7568384353,5.05563795974,70.5875778254,115.805368881,974.323305666,2018-03-21 19:43:45,2018-03-21 21:33:08,975,975,2018-03-23 00:00:00,
10745--SL-8 R/B,10992--SL-8 R/B,0.196492743056,2018-03-22 04:42:56.973000,4.99052201963,4.19954754591,-2.10898890411,-1.67966551445,9.1288434087,-0.00803421170921,5.67747986632,-7.14856207916,-80.9903113122,125.876953371,1017.54841193,2018-03-21 17:32:30,2018-03-21 14:07:28,975,975,2018-03-23 00:00:00,
7434--SL-8 R/B,9443--COSMOS 858,0.21089494213,2018-03-22 05:03:41.323000,3.91252489517,-1.73399927718,1.12112332824,-3.32327850848,14.1382865969,-0.0156589313403,13.3938372735,4.52725366915,31.0661042049,177.71852325,782.655501125,2018-03-21 07:11:08,2018-03-21 21:40:47,775,775,2018-03-23 00:00:00,
19324--COSMOS 1959,31699--SL-24 R/B,0.225178761574,2018-03-22 05:24:15.445000,3.96901523107,-0.28213981416,-0.0183511115622,-3.95893196032,14.5735925922,0.0574830240869,14.5733105441,-0.0701179749231,30.0834708498,-62.7712052125,999.840305693,2018-03-21 21:07:14,2018-03-21 20:40:09,975,LEO,2018-03-23 00:00:00,
18130--SL-8 R/B,8645--COSMOS 800,0.246923287037,2018-03-22 05:55:34.172000,4.97879568933,-4.94033028636,0.0833690518924,0.612039850856,14.5973277455,0.0180875234921,14.4832423659,-1.8213568353,-10.6193778023,-104.856113743,987.071931452,2018-03-22 05:00:07,2018-03-22 04:21:23,975,975,2018-03-23 00:00:00,
20528--SL-8 R/B,32052--COSMOS 2429,0.272185636574,2018-03-22 06:31:56.839000,4.25901997747,-4.12452402941,0.983800288919,-0.399611925281,5.57930663378,0.00689981210321,2.12451412409,5.15897806187,-82.4207430957,-127.674578025,1006.84591918,2018-03-21 22:47:19,2018-03-21 22:14:56,975,975,2018-03-23 00:00:00,
8073--SL-8 R/B,22590--COSMOS 2239,0.313366157407,2018-03-22 07:31:14.836000,2.68906813013,-1.10745846309,1.66607140599,1.79689432943,10.8217622656,0.00180123020428,7.93730798018,-7.35592803912,79.5892750396,-35.3309040059,976.97121564,2018-03-22 05:37:58,2018-03-21 21:11:36,975,975,2018-03-23 00:00:00,
